player_id,first_name,last_name,hand,country_code
203581,Elizabeth Anita Alexandria,Profit,U,USA
203582,Breanna Alexa Bachini,Bachini,R,USA
203583,Mary,Closs,U,USA
203584,Adriana,Perez,R,VEN
203585,Tatsiana,Kapshay,U,BLR
203586,Ioana Loredana,Rosca,R,ROU
203587,Diana,Marcu,R,ROU
203588,Cristina,Adamescu,R,ROU
203589,Camelia Elena,Hristea,R,ROU
203590,Ana Mihaela,Vladutu,R,ROU
203591,Katy,Dunne,R,GBR
203592,Melanie Ann,Clayton,U,AUS
203604,Sylvie,Gardette,U,FRA
203606,Yvette,Flu,U,NED
203607,Betsy,Heidenberger,U,USA
203608,Kirsty,Wenzel,U,AUS
203609,Tracey,Moyle,U,AUS
203610,Paula,Parentich,U,AUS
203611,Genevieve,Dwyer,U,AUS
203614,Robyn,Lamb,U,AUS
203615,Wendy,Shipp,U,AUS
203616,Tania,Everoll,U,AUS
203617,Eve,Zimmerman,U,USA
203618,Catherine,Odea,U,AUS
203619,Janet,Craig,U,USA
203620,Joanna,Meagher,U,AUS
203621,Samantha,Knight,U,AUS
203622,Helen,Odea,U,AUS
203623,Robyn,Mawdsley,U,AUS
203624,Lisa,Weerasekera,U,AUS
203625,Julie,Fidler,U,AUS
203626,Jaime,Kaplan,U,USA
203627,Susan,Katzen,U,AUS
203628,Loretta,Sheales,U,AUS
203629,Vanessa,Erlan,U,AUS
203630,Samantha,Ewart,U,AUS
203631,Jackie,Masters,U,AUS
203633,Anissa,Groves,U,AUS
203634,Alexandra,Niepel,U,GBR
203635,Angel,Cobbs,U,USA
203636,Kazuko,Ito,U,JPN
203637,Bilynda,Potter,U,AUS
203638,Kelli Ann,Johnston,U,AUS
203639,Lily,Nejasmic,U,AUS
203640,Maria,Purcell,U,AUS
203641,Yasuyo,Kajita,U,JPN
203642,Angie,Woolcock,U,AUS
203643,Hana,Adamkova Guy,U,NZL
203644,Rona,Mayer,U,ISR
203645,Limor,Zaltz,U,ISR
203646,Lisa,Keller,U,AUS
203647,Helen,Van Den Berg,U,NED
203648,Lisa,Seemann,U,RSA
203649,Miriam,Ponce De Leon,U,SWE
203650,Janine,Humphreys,U,RSA
203651,Shareen,Bottrell,U,AUS
203652,Maija,Avotins,U,AUS
203653,Esther,Knox,U,AUS
203654,Danielle,Thomas,U,AUS
203655,Shannon,Peters,U,AUS
203656,Jodi,Richardson,U,AUS
203657,Donna,Stockton,U,USA
203660,Michelle,Berrigan,U,AUS
203666,Dianne,Berkinshaw,U,AUS
203667,Valerie,Franta,U,USA
203684,Chloe,Carlotti,U,FRA
203685,Jacqueline,Le Boubennec,U,FRA
203687,Rita,Felix,U,SUI
203690,Leonora,Peralta,U,POR
203691,Anne Marie,Cassaigne,U,FRA
203692,Madeleine,Pegel,U,SWE
203697,Lucinda,Crosby,U,USA
203700,Yoshiro,Tanaka,U,JPN
203701,Lucia,Bruce,U,URU
203702,Ingrid,Sadlon,R,SUI
203704,Gina,Diaz Ponce,U,MEX
203706,Mi Ok,Lee,U,KOR
203708,Ines,Roget,U,ARG
203709,Estela,Benavides,U,ESP
203710,Maria Teresa,Salvidea Diaz,U,MEX
203713,Silvana,Belardinelli,U,ITA
203714,Marketa,Wallenfels,U,FRG
203715,Karin,Boshoff,U,RSA
203723,Vera Lucia,Giugni,U,BRA
203726,Laura,Falconieri,U,ITA
203728,Agnes,Graczol,U,HUN
203730,Barbara,Kral,U,POL
203732,Veronika,Buche,U,AUT
203733,Martine,Bureau,U,FRA
203734,Yolanda,Sumarno,U,INA
203735,Antonella,Canapi,U,ITA
203737,Marillia,Matte,U,BRA
203738,Michiko,Saji,U,JPN
203741,Perrine,Du Puy,U,FRA
203746,Wanda,Ferraz De Oliveira,U,BRA
203748,Caroline,Lane,U,USA
203750,Beatriz,Villaverde,U,ARG
203751,Eva,Rozsavolgyi,U,HUN
203753,Elfia,Nizarwan,U,INA
203766,Eva,Fridenzi,U,HUN
203772,Nancy,Weigel,U,USA
203773,Helena,Wimmer,U,AUT
203774,Susan,Zaro,U,USA
203775,Gretchen,Galt,U,USA
203779,Anna,Iuale,U,ITA
203780,Amreeta,Ahluwalia,U,IND
203781,Emmanuelle,Folcher,U,FRA
203783,Nathalie,Ballet,U,FRA
203784,Cecile,Bourdais,U,FRA
203785,Sabine,Lavrerotte,U,FRA
203786,Stina,Almgren,U,SWE
203787,Holly,Danforth,U,USA
203788,Daniela,Moise,U,ROU
203789,Frederique,Martin,U,FRA
203793,Natalie,Rodriguez,U,CHI
203794,Annika,Karlsson,U,SWE
203795,Digna,Ketelaar,U,NED
203796,Monica,Reinach,U,RSA
203797,Laura,Murgo,U,ITA
203798,Celine,Menain,U,FRA
203799,Megali,Gence,U,FRA
203800,Pretty,Marot,U,FRA
203801,Marie Pierre,Villani,U,FRA
203802,Geraldine,Ibrac,U,FRA
203804,Axelle,Thomas,U,FRA
203805,Laurence,Duffaud,U,FRA
203806,Cecile,Dorey,U,FRA
203807,Olivia,De Camaret,U,FRA
203808,Caroline,Toyre,U,FRA
203809,Laurence,Bois,U,FRA
203810,Isabelle,Taesch,U,FRA
203811,Li,Chen,U,CHN
203812,Edith,Nunes Bersot,U,FRA
203813,Victoria,Davies,U,GBR
203814,Katherine,Vymetal,U,GBR
203815,Heidi,Farr,U,GBR
203816,Siobhan,Nicholson,R,GBR
203818,Nicola,Lusty,U,GBR
203819,Catherine,Berry,U,GBR
203820,Caroline,Bhaguandas,U,GBR
203822,Sarah,Sullivan,U,GBR
203823,Heidi,Narborough,U,GBR
203825,Jennifer,Obrien,U,IRL
203826,Lynn,Jacobs,U,RSA
203827,Louise,Fitzgerald,U,AUS
203828,Margaret,Redfearn,U,USA
203829,Jo,Griffiths,U,IRL
203830,Clare,Evert,U,USA
203831,Judy,Rich,U,GBR
203832,Caroline,Billingham,U,GBR
203833,Sally,Timms,U,GBR
203834,Jenny,Reeves,U,GBR
203835,Kathy,Foxworth,U,USA
203836,Sarah,Mitten,U,GBR
203837,Rita,Winebarger,U,USA
203838,Linda,Harley,U,GBR
203839,Alison,Fleming,U,GBR
203840,Amy,Van Buuren,U,NED
203841,Amanda,Gregory,U,GBR
203842,Astrid,Ruhr,U,GER
203843,Gail,Boon,U,RSA
203844,Susheel,Gulati,U,GBR
203845,Alison,Hill,U,GBR
203846,Gaby,Coorengel,U,NED
203847,Natasha,Giles Mellon,U,GBR
203848,Caroline,Hunt,U,GBR
203849,Caroline,Herbert,U,GBR
203850,Tamsin,Wainwright,U,GBR
203851,Silvia,Freye Steur,U,GER
203852,Alison,Smith,U,GBR
203853,Michelle,Mair,R,GBR
203854,Zoe,Mellis,U,GBR
203855,Kate,Warne Holland,U,GBR
203856,Elisabeth,Habeler,U,AUT
203857,Claire,Lyte,U,GBR
203858,Louise,Herbert,U,GBR
203859,Nicola,Payne,U,GBR
203860,Heather,Bates,U,GBR
203861,Marlene,Mejia,U,USA
203862,Linda,Siegleman,U,USA
203863,Beverly,Buckley,U,USA
203864,Ann,Etheredge,U,USA
203865,Robin,Khan,R,USA
203874,Maria,Rothschild,U,USA
203879,Joni,Urban,U,USA
203882,Lucila,Becerra,U,MEX
203883,Shandra,Livingston,U,USA
203885,Elsa,Rodriguez,U,COL
203886,Joni,Van Ryck De Groot,U,JAM
203887,Lara,De Angelis,U,ITA
203888,Jennifer,Prah,U,USA
203891,Trisha,Laux,U,USA
203892,Stephanie,London,U,USA
203893,Sonya,Hahn,U,USA
203894,Susan,Gilchrist,U,USA
203895,Tanya,Stasiuk,U,USA
203896,Tonya,Evans,U,USA
203897,Kara,Schertzer,U,USA
203898,Tina,Samara,U,NOR
203899,Melissa,Zimpfer,U,USA
203900,Victoria,Hunt,U,USA
203901,Mira,Radu,R,ROU
203902,Divya,Merchant,U,IND
203903,Trina,Singian,U,USA
203904,Rachel,Clark,U,NZL
203905,Lechia,Trewick,U,AUS
203906,Nicola,Kaiwai,U,NZL
203907,Katia,Roubanova,U,GBR
203908,Rachel,Dive,U,NZL
203909,Katherine,Costain,U,NZL
203910,Paiao Asinata,Short,U,POC
203911,Gaye,Mcmanus,U,NZL
203912,Helen,Reesby,R,GBR
203913,Niki,Tippins,U,NZL
203914,Li,Liu,U,CHN
203915,Yuan,Wen,U,CHN
203916,Il Sook,Kim,U,KOR
203917,Yi,Liu,U,CHN
203918,Kristine,Kurth,U,USA
203919,Zhi Rong,Liu,U,CHN
203920,Hui Na,Liu,U,CHN
203921,Yan,Tang,U,CHN
203922,Evy,Last,U,BEL
203923,Monica,Massarella,U,GBR
203924,Evy,De Mesmaecker,U,BEL
203925,Christiane,Hoppmann,U,GER
203926,Denise,Hofer,U,GER
203927,Marina,Escobar Martinez,U,ESP
203928,Anna,Mogilnicka,U,POL
203929,Giana,Gutierrez,U,COL
203930,Martha,Garzon Elkins,U,USA
203931,Maria Adelaida,Agudelo,U,COL
203932,Viviana,Rojas Millan,R,COL
203933,Catherine,Turinsky,U,GER
203934,Birgit,Dopfer,U,AUT
203935,Ana Carolina,Martinez,U,COL
203936,Marcela,Gonzalez,U,COL
203937,Luisa Fernanda,Velez,U,COL
203938,Diana,Olave,U,COL
203939,Maria Eugenia,Rojas,U,PER
203940,Marcela,Monroy,U,COL
203941,Catalina,Isaza,U,COL
203942,Catalina,Acosta,U,COL
203943,Maria Claudia,Romo,U,COL
203944,Candice,De La Torre,U,USA
203945,Jenny,Andrade,U,COL
203946,Ana Maria,Simanca,U,COL
203947,Cindy,Tow,U,USA
203948,Elizabeth,Alina,U,USA
203949,Valerie,Poulos,U,USA
203950,Yolanda,Clemot Lerendegui,U,ESP
203951,Julie,Hanger,U,GBR
203952,Natalia,Drabova,U,SVK
203953,Andrea,Masarykova,U,SVK
203954,Barbora,Blahutiakova,U,SVK
203955,Agata,Kurowska,U,POL
203956,Michaela,Seibold,U,GER
203957,Eva,Doman,U,HUN
203958,Timea,Ferenczy,U,HUN
203959,Kati,Wolner,U,AUT
203960,Kerstin,Marent,U,AUT
203961,Judith,Czigany,U,HUN
203962,Ursula,Svetlik,U,AUT
203963,Boglarka,Berecz,U,HUN
203964,Kinga,Berecz,U,HUN
203965,Bettina,Pirker,U,AUT
203966,Edit,Pakay,U,HUN
203967,Sara,Abaza,U,EGY
203968,Dalia,El Sheikh,U,EGY
203969,Yomna,Farid,R,EGY
203970,Eva,Januskova,U,CAN
203971,Sanja,Bajin,R,CAN
203972,Tracey,Hiete,U,USA
203973,Petia,Marinova,U,CAN
203974,Susan,Huang,U,CAN
203975,Aneta,Soukup,R,CAN
203976,Linda,Smaira,U,CAN
203977,Diana,Valenti,U,USA
203978,Catrin,Muller,U,GER
203979,Alice,Rangsithienchai,U,USA
203980,Allison,Cooper,U,USA
203981,Alessia,Ignatieva,U,BLR
203982,Maja,Mise,U,CRO
203983,Ana,Radeljevic,U,CRO
203984,Kristina,Pojatina,U,CRO
203985,Ivana,Visic,R,CRO
203986,Ana,Maslesa,R,CRO
203987,Agnieszka,Abram,U,POL
203988,Iva,Kirac,U,CRO
203989,Ana,Skafar,U,SLO
203990,Ivana,Kekez,U,CRO
203991,Vida,Mulec,U,SLO
203992,Nives,Culum,R,SLO
203993,Irina,Nossenko,U,UKR
203994,Vickie,Paynter,U,USA
203995,Sara,Tse,U,GBR
203996,Cristina,Correia,U,POR
203997,Lisa,Fritz,L,GER
203998,Athina,Briegel,U,GER
203999,Susi,Bensch,U,GER
204000,Mirja,Wagner,U,GER
204001,Gitte,Moeller,R,GER
204002,Alena,Scharfschwert,U,GER
204004,Amy,Jensen,U,AUS
204005,Kim,Grant,R,RSA
204006,Stacey,Jellen,U,USA
204007,Rosa Maria,Llaneras,U,ESP
204008,Patricia,Aznar,U,ESP
204009,Cristina,Lopez Santos,U,ESP
204010,Maria,Nieto,U,ESP
204011,Virginia,Romero Barrio,U,ESP
204012,Marissa,Catlin,U,USA
204013,Susanna,Modric,U,USA
204014,Nazli,Gencsoy,U,TUR
204015,Ayca,Gumuscu,U,TUR
204016,Alessia,Lombardi,U,ITA
204017,Dragana,Ilic,U,YUG
204018,Hande,Gorur,U,TUR
204019,Rebecca,Jensen,U,USA
204020,Masami,Nakai,U,JPN
204021,Yoriko,Yamagishi,U,JPN
204022,Ashley,Miller,U,USA
204023,Cindy,Schuurmans,U,BEL
204024,Natalie,Dittmann,U,AUS
204025,Katrin,Meiss,U,GER
204026,Nathaly,Tijssen,U,NED
204027,Sandra,Angerer,U,AUT
204028,Desiree,Leupold,U,AUT
204029,Nina,Murn,U,AUT
204030,Nina,Aigner,R,AUT
204031,Andrea,Tunko,U,AUT
204032,Marion,Walter,U,AUT
204033,Bianca,Kamper,U,AUT
204034,Kerstin,Taube,U,GER
204035,Suzanne,Tolu,U,FRA
204036,Fabienne,Thill,U,LUX
204037,Sanela,Kunovac,U,BIH
204038,Sabrina,Moser,U,AUT
204039,Tina,Parits,U,AUT
204040,Nina,Schwarz,U,AUT
204041,Barbara,Hellwig,R,AUT
204042,Bettina,Resch,U,AUT
204043,Natalia,Chasovaya,U,UKR
204044,Natalia,Nemchinova,U,UKR
204045,Talina,Beiko,U,UKR
204046,Nadia,Streltsova,U,RUS
204047,Maria,Marfina,U,RUS
204048,Daria,Soukirno,U,RUS
204049,Inga,Bertschmann,U,GER
204050,Julia,Oussanova,U,RUS
204051,Chie,Nagano,U,JPN
204052,Nao,Akahori,U,JPN
204053,Kawana,Ishijima,U,JPN
204054,Haruko,Shigekawa,U,JPN
204055,In Sook,Park,U,KOR
204056,Kaori,Kuki,U,JPN
204057,Yukiko,Fukuzawa,U,JPN
204058,Nami,Urabe,R,JPN
204059,Futaba,Kubota,U,JPN
204060,Varalee,Sureephong,U,USA
204061,Stephanie,Nickitas,U,USA
204062,Michaela,Lincoln,U,FIN
204063,Marissa,Lincoln,U,FIN
204064,Polina,Ordanskaya,U,RUS
204065,Elizabeth,Cameron,U,USA
204066,Bridget,Mikysa,U,USA
204067,Alessia,Risuleo,U,ITA
204068,Clelia,Anfuso,U,ITA
204069,Stefania,Pifferi,U,ITA
204070,Francesca,Guardigli,U,SMR
204071,Sara,Ventura,U,ITA
204072,Sabina,Da Ponte,U,ITA
204073,Branka,Bojovic,U,SCG
204074,Silvia,Schiavetti,U,ITA
204075,Kingkaew,Niroj,U,THA
204076,Lara,Howes,U,HKG
204077,Sasithorn,Tangthienkul,U,THA
204078,Sudsobhi,Chatsuthiphan,U,THA
204079,Sujitra,Duangchan,U,THA
204080,Yeon Hee,Cho,U,KOR
204081,Sawitre,Naree,U,THA
204082,Monthika,Anuchan,U,THA
204083,Chattida,Thimjapo,U,THA
204084,Pirada,Witoonpanich,U,THA
204085,Leslie,Cavanaugh   Rose,U,USA
204086,Prapaiphan,Kansuthi,U,THA
204087,Monita,Horn,U,RSA
204088,Alena,Mitackova,U,CZE
204089,Traci,Green,U,USA
204090,Delila,Causevic,R,BIH
204091,Alison,Cohen,U,USA
204092,Bettina,Auer,R,AUT
204093,Radka,Surova,U,CZE
204094,Linda,Faltynkova,U,CZE
204095,Jana,Ondrouchova,U,CZE
204096,Jitka,Schonfeldova,U,CZE
204097,Petra,Navratilova,U,CZE
204098,Martine,Vosseberg,U,NED
204099,Gabriela,Netikova,U,CZE
204100,Veronika,Raimrova,R,CZE
204101,Veronika,Ctvrtnickova,U,CZE
204102,Karin,Urbin,U,CAN
204103,Christine,Joseph,U,CAN
204104,Ines,Khelefi,U,CAN
204105,Catherine,Alain,U,CAN
204106,Genevieve,Houle,U,CAN
204107,Julie,Tremblay,U,CAN
204108,Genevieve,Charron,U,CAN
204109,Boyana,Perich,R,CAN
204110,Marie Christine,Caron,U,CAN
204111,Paule Andree,Levasseur,U,CAN
204112,Isabelle,Soucy,U,CAN
204113,Debbie,Larocque,R,CAN
204114,Amy,De Lone,U,USA
204115,Vanessa,Rooks,U,USA
204116,Laura,Richards,U,USA
204117,Anna,Bleszynski,U,USA
204118,Betsy,Miringoff,U,USA
204119,Kristen,Radford,U,USA
204120,Mugette,Ahn,U,USA
204121,Tu,Dong,U,USA
204122,Irene,Adsuar,U,USA
204123,Maria Dolores,Campana,U,ECU
204124,Jennifer,Callen,U,USA
204125,Jorgelina,Torti,U,ARG
204126,Natasha,Lucki,U,BRA
204127,Nathalia,Bellizia,R,BRA
204128,Lisa,Sendelbach,U,BRA
204129,Carla,Andrade,U,BRA
204130,Paula,Racedo,U,ARG
204131,Patricia,Alonso,U,BRA
204132,Sabrina,Damario,U,ARG
204133,Roberta,Burzagli,U,BRA
204134,Bianca,Catay,U,BRA
204135,Ana Paula,Zannoni,U,BRA
204136,Renata,Dias,R,BRA
204137,Paulina,Janus,U,POL
204138,Ewa,Grusiecka,U,POL
204139,Dominika,Olszewska,U,POL
204140,Patrycja,Bandurowska,U,POL
204141,Aleksandra,Durska,U,POL
204142,Emilia,Kopczynska,U,POL
204143,Daria,Panova,U,RUS
204144,Diana,Spadea,U,USA
204145,Carole,Soubis,U,FRA
204146,Catherine,Valantin,U,FRA
204147,Mihaela,Vulpe,U,ROU
204148,Stephanie,Kovacic,L,GER
204149,Caroline,Christian,R,GER
204150,Christina,Habernigg,U,AUT
204151,Sabine,Lutter,U,AUT
204152,Petra,Crimmel,U,CRO
204153,Sabine,Resch,U,AUT
204154,Ninisita,Srihadi,U,INA
204155,Yenny,Kumalawati,U,INA
204156,Tina,Aryani,U,INA
204157,Cynthia,Dewi,U,INA
204158,Cindy,Dock,U,AUS
204159,Maria,Djordjio,U,UZB
204160,Olga,Timofeeva,U,UZB
204161,Anna,Shchupak,U,UZB
204162,Ksenia,Gorbunova,U,UZB
204163,Gulvona,Khodjaeva,U,UZB
204164,Svetlana,Mossiakova,U,RUS
204165,Arthi,Venkataraman,U,IND
204166,Ekaterina,Paniouchkina,U,RUS
204167,Nargisa,Akramova,U,UZB
204168,Alexandra,Zadoryn,R,UZB
204169,Luiza,Biktyakova,R,UZB
204170,Furuza,Gafurova,U,UZB
204171,Yuki,Kitamura,U,JPN
204172,Jody,Yin,U,USA
204173,Yuki,Fujii,U,JPN
204174,Satoko,Kurioka,U,JPN
204175,Akiko,Gunji,U,JPN
204176,Yumi,Yokoi,U,JPN
204177,Akiko,Kinebuchi,U,JPN
204178,Eri,Ohmi,U,JPN
204179,Chiaki,Nakajima,U,JPN
204180,Kaori,Goto,U,JPN
204181,Manami,Tsuji,U,JPN
204182,Motoe,Uchida,U,JPN
204183,Shiho,Mochida,U,JPN
204184,Hisayo,Unno,U,JPN
204185,Asami,Tsuda,U,JPN
204186,Fumiko,Masuda,U,JPN
204187,Megumi,Todoroki,U,JPN
204188,Azusa,Konishi,U,JPN
204189,Remi,Uda,R,JPN
204190,Atsuko,Shima,U,JPN
204191,Monika,Kratochvilova,U,CZE
204192,Vera,Zhukovets,U,BLR
204193,Dominika,Gerwin,U,POL
204194,Olga,Hostakova,U,CZE
204195,Olga,Gorzelak,R,POL
204196,Magdalena,Rejniak,U,POL
204197,Patrycja,Gajdzik,U,POL
204198,Anna,Dolinska,U,POL
204199,Agata,Cioroch,U,POL
204200,Ivona,Horvat,R,CRO
204201,Ivana,Beli,U,CRO
204202,Chantal,Reuter,U,NED
204203,Andrea,Schwarz,U,SUI
204204,Diane,Asensio,U,SUI
204205,Angela,Buergis,U,SUI
204206,Cacilia,Charbonnier,U,SUI
204207,Cristelle,Grier,U,GBR
204208,Lauren,Cheung,R,AUS
204209,Gabrielle,Baker,R,AUS
204210,Anna,Hawkins,R,GBR
204211,Lara,Giltinan,R,AUS
204212,Holly,Bagshaw,R,GBR
204213,Chantal,Coombs,R,GBR
204214,Alice,Mackenzie,U,GBR
204215,Helen,Fritche,L,GBR
204216,Alenka,Hubacek,R,AUS
204217,Julia,Bone,R,GBR
204218,Brittany,Sheed,U,AUS
204219,Chloe,Babet,R,FRA
204220,Dianne,Hollands,R,NZL
204221,Kairangi,Vano,R,NZL
204222,Tyra,Calderwood,R,AUS
204223,Peangtarn,Plipuech,U,THA
204224,Kanyapat,Narattana,R,THA
204225,Alina,Tseplukhova,U,RUS
204226,Sophia,Mulsap,U,THA
204227,Satjaporn,Mahajaroenkul,U,THA
204228,Nikarat,Wateenukit,U,THA
204229,Pairin,Panjasilpa,R,THA
204230,Ines,Janbakhsh,U,GBR
204231,Samantha,Powers,U,USA
204232,Paula Catalina,Robles Garcia,R,COL
204233,Ingrid Esperanza,Vargas Calvo,U,PER
204234,Karen Johanna,Ramirez Rivera,R,COL
204235,Victoria,Lozano,U,MEX
204236,Ivette,Lopez,R,MEX
204237,Diana,Arutyunova,L,RUS
204238,Isabell,Seidlitz,R,GER
204239,Anne Priska,Schaefer,U,GER
204240,Intissar,Rassif,U,MAR
204241,Fatyha,Berjane,U,MAR
204242,Ana,Claro,R,POR
204243,Tara,Wigan,R,GBR
204244,Catarina,Ferreira,R,POR
204245,Joana,Pangaio Pereira,R,POR
204246,Lesley,Kerkhove,R,NED
204247,Yvett,Imre,R,HUN
204248,Blanka,Szavay,U,HUN
204249,Csilla,Argyelan,R,HUN
204250,Joanna,Szymczyk,U,POL
204251,Joanna,Nalborska,R,POL
204252,Madeleine,Saari Bystrom,R,SWE
204253,Caroline,Magnusson,R,SWE
204254,Marlot,Meddens,R,NED
204255,Paulina,Milosavljevic,U,SWE
204256,Annie,Goransson,R,SWE
204257,Jennie,Brobeck,U,SWE
204258,Mariangela,Avola,U,ITA
204259,Simona,Struzzolino,R,ITA
204260,Stephanie,Hirsch,R,AUT
204261,Jeannine,Prentner,R,AUT
204262,Karolina,Nowak,R,GER
204263,Janina,Toljan,R,AUT
204264,Lisa,Summerer,U,AUT
204265,Martina,Borecka,R,CZE
204266,Dominika,Kanakova,R,CZE
204267,Petra,Krejsova,R,CZE
204268,Natalie,Proese,R,GER
204269,Daniela,Islamaj,U,ALB
204270,Skye,Hopper,R,AUS
204271,Biljana,Pawlowa Dimitrova,R,BUL
204272,Jade,Hopper,R,AUS
204273,Tristen Z,Dewar,U,USA
204274,Rachel,Kahan,U,USA
204275,Zi Jun,Yang,U,HKG
204276,Yingying,Xi,U,CHN
204277,Chu Xian,Huang,U,CHN
204278,Yue,Wan,R,CHN
204279,Dominique,Harmath,U,CAN
204280,Dredi Inia,Ghinda,U,CAN
204281,Marie Frederique,Bedard,R,CAN
204282,Anastasiya,Prenko,U,TKM
204283,Lola,Azimova,R,UZB
204284,Elen,Chelidze,R,RUS
204285,Ji Young,Kim,R,KOR
204286,Seung Yeon,Hong,U,KOR
204287,Ha Young,Ji,U,KOR
204288,Ji Hee,Choi,R,KOR
204289,Mi Rae,Ham,U,KOR
204290,Min Hwa,Yu,U,KOR
204291,Na Lae,Han,L,KOR
204292,Hyojung,Yea,U,KOR
204293,Seo Kyung,Kang,U,KOR
204294,Su Jeong,Jang,R,KOR
204295,Christine,Kandler,R,AUT
204296,Sarah,Tremuth,U,LUX
204297,Anna Arina,Marenko,R,RUS
204298,Viktorija,Rajicic,R,AUS
204299,Ashling,Sumner,R,AUS
204300,Alyssa,Hibberd,R,AUS
204301,Barbara,Bonic,R,SRB
204302,Ashley,Murdock,R,USA
204303,Alexandra,Anghelescu,R,USA
204304,Jawairiah,Noordin,R,MAS
204305,Sharifah Syafeenaz,Syed Azmir,U,MAS
204306,Trang,Huynh Phuong Dai,R,VIE
204307,Neesha,Thirumalaichelvam,R,MAS
204308,Nadine,Ruegg,R,MEX
204309,Stephanie,Wagner,R,GER
204310,Camilia,Benabdeljalil,U,MAR
204311,Aline,Pinheiro,R,BRA
204312,Fatem Zahra,Erraji,R,MAR
204313,Rita,Esteves De Freitas,R,POR
204314,Rita,Vilaca,L,POR
204315,Patricia,Martins,R,POR
204316,Beatriz,Machado Santos,U,POR
204317,Beatriz Valente,De Castro Coelho,U,POR
204318,Margarida,Moura,R,POR
204319,Sofia,Araujo,U,POR
204320,Maria,Palhoto,R,POR
204321,Klaudia,Gawlik,U,POL
204322,Agata,Baranska,R,POL
204323,Zsofia,Susanyi,R,HUN
204324,Caroline,Kallberg,U,SWE
204325,Gabriele,Bertasiute,L,SWE
204326,Alina,Yanovskaya,R,RUS
204327,Mai,Grage,R,DEN
204328,Costanza,Bruno De Lisi,U,ITA
204329,Kimberley,Cassar,R,MLT
204330,Alice,Savoretti,R,ITA
204331,Chelsea,Te Tai,R,NZL
204332,Natalie,Dillon,U,USA
204333,Lindsay,Burdette,R,USA
204334,Derja,Turhan,R,TUR
204335,Seda,Arantekin,R,TUR
204336,Cecilie Lundgaard,Melsted,U,DEN
204337,Amelia,Herring,U,USA
204338,Nazari,Urbina,R,MEX
204339,Yue,Fei,U,CHN
204340,Bao Yi,Xu,U,CHN
204341,Zhen,Yan,U,CHN
204342,Nan Nan,Zhang,R,CHN
204344,Nigina,Rahmanova,U,UZB
204345,Polina,Merenkova,U,UZB
204346,Valeriya,Korotina,U,UZB
204347,Rano,Nizamova,U,UZB
204348,Elena,Zenko,U,UZB
204349,Viktoriya,Karmenova,R,UZB
204350,Viktoriya,Serenkova,U,RUS
204351,Lisa Maria,Reichmann,R,AUT
204352,Yvonne,Neuwirth,U,AUT
204353,Chihiro,Nunome,U,JPN
204354,Leela,Beattie,U,NZL
204355,Katherine,Westbury,R,THA
204356,Emily,Fanning,U,NZL
204357,Caroline,Price,U,USA
204358,Angelica Maria,Torres,R,COL
204359,Giovanna,Manifacio,R,MEX
204360,Carolina,Betancourt,R,MEX
204361,Tanaporn,Thongsing,R,THA
204362,Theiviya,Selvarajoo,U,MAS
204363,Camila,Fuentes,U,USA
204364,Josie,Kuhlman,R,USA
204365,Anna Maria,Zubori,R,FRA
204366,Victoria,Muntean,U,FRA
204367,Valerie,Verhamme,R,BEL
204368,Lottie,Fox,R,GBR
204369,Natasha,Starling,R,GBR
204370,Julie,Noe,R,DEN
204371,Ulrikke,Hoyer,U,DEN
204372,Anna Signe,Rasmussen,R,DEN
204373,Maria,Jespersen,R,DEN
204374,Frederikke,Svarre,R,DEN
204375,Martine,Ditlev,R,DEN
204376,Demi,Schuurs,R,NED
204377,Indy,De Vroome,R,NED
204378,Matilda,Hamlin,U,SWE
204379,Brenda,Njuki,R,SWE
204380,Rebecca,Poikajarvi,U,SWE
204381,Louise,Brunskog,U,SWE
204382,Valeria,Osadchenko,U,SWE
204383,Beatrice,Cedermark,R,SWE
204384,Agnes,Bukta,R,HUN
204385,Marisa,Gianotti,U,AUS
204386,Vincenza,Ciraolo,R,ITA
204387,Carolina,Pillot,R,ITA
204388,Lisa Maria,Moser,R,AUT
204389,Anna Maria,Heil,U,AUT
204390,Pia,Konig,R,AUT
204391,Sofia,Kvatsabaia,U,GEO
204392,Caroline,Van De Wijgaart,R,BEL
204393,Skylar Alexandra,Morton,U,USA
204394,Valentini,Grammatikopoulou,U,GRE
204395,Brooke,Austin,R,USA
204396,Liliya,Izmaylova,U,UZB
204397,Arina,Folts,R,UZB
204398,Maftuna,Yunusova,U,UZB
204399,Yana,Khon,R,UZB
204400,Natella,Nabieva,R,UZB
204401,Madina,Hatamova,U,UZB
204402,Tania,Alaby,R,CAN
204403,Priscila,Nunez,R,CAN
204404,Ah,Song,R,KOR
204405,Hee Jin,Oh,U,KOR
204406,Ki Ryang,Kim,R,KOR
204407,Yang,Pang,R,CHN
204408,Zi,Yang,R,CHN
204409,Yoshimi,Kawasaki,U,JPN
204410,Kanami,Tsuji,U,JPN
204411,Storm,Sanders,L,AUS
204412,Belinda,Woolcock,R,AUS
204413,Azra,Hadzic,U,AUS
204414,Nattawadee,Kotcha,R,THA
204415,Alexandra,Riley,U,USA
204416,Robyn,Beddow,U,GBR
204417,Hana,Birnerova,R,CZE
204418,Daniella,Roldan,R,USA
204419,Ana Sofia,Sanchez,L,MEX
204420,Marcela,Zacarias,R,MEX
204421,Ana Paula,De La Pena,R,MEX
